mins-pm,team,opponent,cs-pm,conceded-pm,goals-pm,assists-pm,yellow-cards-pm,red-cards-pm,bonus-pm,current-form,total
90.0,3,3,0.6,0.5,0.1,0.1,0.1,0.0,0.4,6.333333333333332,6
90.0,3,2,0.6363636363636364,0.4545454545454545,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.0,0.3636363636363637,6.0,7
90.0,3,5,0.5833333333333334,0.5,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.5,6.333333333333332,1
90.0,3,4,0.5384615384615384,0.6923076923076923,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.4615384615384616,4.666666666666667,2
90.0,3,4,0.5,0.7142857142857143,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.42857142857142855,3.333333333333333,1
90.0,3,3,0.4666666666666667,0.8,0.06666666666666668,0.13333333333333333,0.06666666666666668,0.0,0.4,1.3333333333333333,2
90.0,3,4,0.4375,0.8125,0.0625,0.125,0.0625,0.0,0.375,1.6666666666666667,6
90.0,3,3,0.4705882352941176,0.7647058823529411,0.05882352941176471,0.1176470588235294,0.05882352941176471,0.0,0.35294117647058826,3.0,8
85.26315789473685,3,4,0.42105263157894735,0.7368421052631579,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.0,0.3157894736842105,4.666666666666667,8
85.5,3,4,0.45,0.7,0.1,0.1,0.05,0.0,0.4,5.333333333333333,5
85.71428571428571,3,3,0.4761904761904762,0.6666666666666666,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0,0.3809523809523809,4.333333333333333,2
85.9090909090909,3,3,0.4545454545454545,0.6818181818181818,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.0,0.3636363636363637,5.0,-1
76.07692307692308,3,2,0.38461538461538464,0.6153846153846154,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.3076923076923077,0.0,4
76.5925925925926,3,3,0.3703703703703704,0.6296296296296297,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.3703703703703704,1.3333333333333333,6
77.07142857142857,3,4,0.3928571428571429,0.6071428571428571,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.35714285714285715,3.333333333333333,2
77.51724137931033,3,3,0.3793103448275862,0.6206896551724138,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.03448275862068965,0.3448275862068966,4.0,12
77.93333333333334,3,4,0.4,0.6,0.06666666666666668,0.1,0.06666666666666668,0.03333333333333333,0.43333333333333335,6.666666666666668,1
78.3225806451613,3,2,0.3870967741935484,0.6129032258064516,0.06451612903225806,0.0967741935483871,0.0967741935483871,0.03225806451612903,0.41935483870967744,5.0,6
78.6875,3,3,0.40625,0.59375,0.0625,0.09375,0.09375,0.03125,0.40625,6.333333333333332,1
78.87878787878788,3,4,0.3939393939393939,0.6363636363636364,0.060606060606060615,0.09090909090909093,0.09090909090909093,0.030303030303030307,0.3939393939393939,2.6666666666666665,1
79.20588235294117,3,2,0.38235294117647056,0.6764705882352942,0.05882352941176471,0.08823529411764706,0.08823529411764706,0.029411764705882356,0.38235294117647056,2.6666666666666665,1
79.51428571428572,3,3,0.37142857142857133,0.7142857142857143,0.057142857142857134,0.08571428571428573,0.08571428571428573,0.028571428571428567,0.37142857142857133,1.0,1
79.80555555555556,3,2,0.3611111111111111,0.75,0.05555555555555555,0.08333333333333333,0.08333333333333333,0.027777777777777776,0.3611111111111111,1.0,2
80.08108108108108,3,5,0.35135135135135137,0.7567567567567568,0.054054054054054064,0.08108108108108109,0.08108108108108109,0.027027027027027032,0.35135135135135137,1.3333333333333333,1
0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
90.0,3,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1
90.0,3,3,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,1
90.0,3,3,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.0,6
90.0,3,4,0.25,2.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1
90.0,3,3,0.2,2.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,6
90.0,3,2,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,4.333333333333333,1
90.0,3,4,0.2857142857142857,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1
90.0,3,2,0.25,1.75,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1
90.0,3,2,0.2222222222222222,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,1.0,1
90.0,3,4,0.2,1.9,0.0,0.0,0.0,0.0,0.0,1.0,1
90.0,3,4,0.18181818181818185,1.818181818181818,0.0,0.0,0.09090909090909093,0.0,0.0,1.0,2
90.0,3,3,0.16666666666666666,1.75,0.0,0.0,0.08333333333333333,0.0,0.0,1.3333333333333333,2
90.0,3,2,0.15384615384615385,1.6923076923076923,0.0,0.0,0.07692307692307693,0.0,0.0,1.6666666666666667,2
90.0,3,4,0.14285714285714285,1.6428571428571428,0.0,0.0,0.07142857142857142,0.0,0.0,2.0,6
90.0,3,3,0.2,1.5333333333333334,0.0,0.0,0.06666666666666668,0.0,0.0,3.333333333333333,2
90.0,3,5,0.1875,1.5,0.0,0.0,0.0625,0.0,0.0,3.333333333333333,1
90.0,3,3,0.17647058823529413,1.5882352941176472,0.0,0.0,0.05882352941176471,0.0,0.0,3.0,1
90.0,3,2,0.16666666666666666,1.6666666666666667,0.0,0.0,0.05555555555555555,0.0,0.0,1.3333333333333333,6
90.0,3,2,0.21052631578947367,1.5789473684210529,0.0,0.0,0.05263157894736842,0.0,0.0,2.6666666666666665,6
90.0,3,4,0.25,1.5,0.0,0.0,0.05,0.0,0.0,4.333333333333333,2
90.0,3,3,0.2380952380952381,1.4761904761904765,0.0,0.0,0.047619047619047616,0.0,0.0,4.666666666666667,0
90.0,3,4,0.2272727272727273,1.5,0.0,0.0,0.09090909090909093,0.0,0.0,2.6666666666666665,2
90.0,3,3,0.21739130434782608,1.4782608695652173,0.0,0.0,0.08695652173913042,0.0,0.0,1.3333333333333333,6
90.0,3,3,0.25,1.4166666666666667,0.0,0.0,0.08333333333333333,0.0,0.0,2.6666666666666665,2
90.0,3,4,0.24,1.4,0.0,0.0,0.08,0.0,0.0,3.333333333333333,1
90.0,3,3,0.2307692307692308,1.4230769230769231,0.0,0.0,0.07692307692307693,0.0,0.0,3.0,1
90.0,3,3,0.2222222222222222,1.4074074074074074,0.0,0.0,0.1111111111111111,0.0,0.0,1.3333333333333333,2
90.0,3,2,0.21428571428571427,1.3928571428571428,0.0,0.0,0.10714285714285714,0.0,0.0,1.3333333333333333,8
90.0,3,3,0.20689655172413796,1.3793103448275863,0.03448275862068965,0.0,0.10344827586206896,0.0,0.0,3.6666666666666665,2
90.0,3,5,0.2,1.3666666666666667,0.03333333333333333,0.0,0.1,0.0,0.0,4.0,2
90.0,3,2,0.1935483870967742,1.3548387096774193,0.03225806451612903,0.0,0.0967741935483871,0.0,0.0,4.0,2
90.0,3,2,0.1875,1.34375,0.03125,0.0,0.09375,0.0,0.0,2.0,1
87.35294117647058,3,4,0.17647058823529413,1.3235294117647058,0.029411764705882356,0.0,0.08823529411764706,0.0,0.0,1.0,2
87.42857142857143,3,4,0.17142857142857146,1.3142857142857145,0.028571428571428567,0.0,0.08571428571428573,0.0,0.0,1.0,1
87.5,3,4,0.16666666666666666,1.3333333333333333,0.027777777777777776,0.0,0.08333333333333333,0.0,0.0,1.0,1
87.56756756756756,3,3,0.16216216216216214,1.3243243243243243,0.027027027027027032,0.0,0.10810810810810813,0.0,0.0,1.3333333333333333,6
0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16.0,3,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
53.0,3,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1
65.33333333333333,3,3,0.0,2.333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,7
71.5,3,4,0.25,1.75,0.0,0.0,0.0,0.0,0.25,3.0,1
75.2,3,3,0.2,1.8,0.0,0.0,0.0,0.0,0.2,3.0,6
77.66666666666667,3,2,0.3333333333333333,1.5,0.0,0.0,0.0,0.0,0.16666666666666666,4.666666666666667,1
79.42857142857143,3,4,0.2857142857142857,1.5714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,2.6666666666666665,-3
59.8,3,4,0.2,1.3,0.0,0.0,0.0,0.1,0.1,-1.0,1
62.54545454545455,3,4,0.18181818181818185,1.2727272727272727,0.0,0.0,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.3333333333333333,1
42.52941176470589,3,3,0.1176470588235294,0.8823529411764706,0.0,0.0,0.05882352941176471,0.05882352941176471,0.05882352941176471,0.0,0
45.16666666666666,3,2,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,6
47.526315789473685,3,2,0.15789473684210525,0.9473684210526316,0.0,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,2.0,5
49.65,3,4,0.2,0.9,0.0,0.0,0.15,0.05,0.05,3.6666666666666665,2
51.57142857142857,3,3,0.19047619047619047,0.9047619047619048,0.0,0.0,0.14285714285714285,0.047619047619047616,0.047619047619047616,4.333333333333333,1
53.31818181818182,3,4,0.18181818181818185,0.9545454545454546,0.0,0.0,0.13636363636363635,0.045454545454545456,0.045454545454545456,2.6666666666666665,2
54.91304347826087,3,3,0.17391304347826084,0.9565217391304348,0.0,0.0,0.13043478260869565,0.043478260869565216,0.043478260869565216,1.6666666666666667,7
56.375,3,3,0.20833333333333331,0.9166666666666666,0.0,0.0,0.125,0.04166666666666666,0.08333333333333333,3.333333333333333,2
57.72,3,4,0.2,0.92,0.0,0.0,0.12,0.04,0.08,3.6666666666666665,1
58.96153846153846,3,3,0.19230769230769232,0.9615384615384616,0.0,0.0,0.1153846153846154,0.038461538461538464,0.07692307692307693,3.333333333333333,1
60.111111111111114,3,3,0.1851851851851852,0.9629629629629628,0.0,0.0,0.14814814814814814,0.037037037037037035,0.07407407407407407,1.3333333333333333,1
61.17857142857143,3,2,0.17857142857142858,0.9642857142857144,0.0,0.0,0.17857142857142858,0.03571428571428571,0.07142857142857142,1.0,2
62.17241379310346,3,3,0.1724137931034483,0.9655172413793104,0.0,0.0,0.1724137931034483,0.03448275862068965,0.06896551724137931,1.3333333333333333,2
63.1,3,5,0.16666666666666666,0.9666666666666668,0.0,0.0,0.16666666666666666,0.03333333333333333,0.06666666666666668,1.6666666666666667,1
63.967741935483865,3,2,0.16129032258064516,0.967741935483871,0.0,0.0,0.1935483870967742,0.03225806451612903,0.06451612903225806,1.6666666666666667,2
64.78125,3,2,0.15625,0.96875,0.0,0.0,0.1875,0.03125,0.0625,1.6666666666666667,1
65.54545454545455,3,2,0.15151515151515152,1.0,0.0,0.0,0.18181818181818185,0.030303030303030307,0.060606060606060615,1.3333333333333333,1
66.26470588235293,3,4,0.14705882352941174,1.0294117647058822,0.0,0.0,0.17647058823529413,0.029411764705882356,0.05882352941176471,1.3333333333333333,2
66.94285714285714,3,4,0.14285714285714285,1.0285714285714285,0.0,0.0,0.17142857142857146,0.028571428571428567,0.057142857142857134,1.3333333333333333,1
0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,3,3,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,6
30.0,3,2,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,2.0,0
37.0,3,4,0.14285714285714285,0.7142857142857143,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,1
36.5,3,2,0.125,0.625,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,1
38.2,3,4,0.1,0.7,0.0,0.0,0.2,0.0,0.0,0.6666666666666666,2
27.764705882352942,3,3,0.05882352941176471,0.4705882352941176,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,1
31.222222222222218,3,2,0.05555555555555555,0.6111111111111112,0.0,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,6
34.31578947368421,3,2,0.10526315789473684,0.5789473684210527,0.0,0.0,0.10526315789473684,0.0,0.0,2.333333333333333,6
35.333333333333336,3,3,0.14285714285714285,0.5238095238095238,0.0,0.0,0.09523809523809523,0.0,0.0,4.0,1
26.785714285714285,3,2,0.10714285714285714,0.3928571428571429,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,1
23.058823529411764,3,4,0.08823529411764706,0.35294117647058826,0.0,0.0,0.05882352941176471,0.0,0.0,0.0,0
0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
37.0,3,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,4
54.66666666666666,3,3,0.0,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,2.0,6
63.5,3,4,0.25,1.0,0.0,0.25,0.0,0.0,0.0,3.333333333333333,1
68.8,3,3,0.2,1.2,0.0,0.2,0.0,0.0,0.0,3.6666666666666665,12
72.33333333333333,3,2,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.0,0.5,6.333333333333332,1
49.444444444444436,3,2,0.2222222222222222,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.3333333333333333,1
53.5,3,4,0.2,0.9,0.0,0.2,0.0,0.0,0.3,0.3333333333333333,2
56.81818181818182,3,4,0.18181818181818185,0.9090909090909092,0.0,0.18181818181818185,0.0,0.0,0.2727272727272727,1.0,2
59.58333333333334,3,3,0.16666666666666666,0.9166666666666666,0.0,0.16666666666666666,0.0,0.0,0.25,1.6666666666666667,2
61.92307692307693,3,2,0.15384615384615385,0.9230769230769232,0.0,0.15384615384615385,0.0,0.0,0.2307692307692308,2.0,2
63.92857142857143,3,4,0.14285714285714285,0.9285714285714286,0.0,0.14285714285714285,0.0,0.0,0.21428571428571427,2.0,6
65.66666666666667,3,3,0.2,0.8666666666666667,0.0,0.13333333333333333,0.0,0.0,0.2,3.333333333333333,1
67.1875,3,5,0.1875,0.875,0.0,0.125,0.0625,0.0,0.1875,3.0,1
68.52941176470588,3,3,0.17647058823529413,1.0,0.0,0.1176470588235294,0.05882352941176471,0.0,0.17647058823529413,2.6666666666666665,7
69.72222222222223,3,2,0.16666666666666666,1.1111111111111112,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.16666666666666666,3.0,6
70.78947368421052,3,2,0.21052631578947367,1.0526315789473684,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.15789473684210525,4.666666666666667,6
71.75,3,4,0.25,1.0,0.05,0.1,0.05,0.0,0.15,6.333333333333332,1
72.61904761904762,3,3,0.2380952380952381,1.0,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.0,0.14285714285714285,4.333333333333333,0
73.4090909090909,3,4,0.2272727272727273,1.0454545454545454,0.045454545454545456,0.09090909090909093,0.13636363636363635,0.0,0.13636363636363635,2.333333333333333,2
74.1304347826087,3,3,0.21739130434782608,1.0434782608695652,0.043478260869565216,0.08695652173913042,0.13043478260869565,0.0,0.13043478260869565,1.0,1
70.0,3,4,0.2,0.96,0.04,0.08,0.12,0.0,0.12,1.0,1
70.76923076923076,3,3,0.19230769230769232,1.0,0.038461538461538464,0.07692307692307693,0.1153846153846154,0.0,0.1153846153846154,0.6666666666666666,9
71.48148148148148,3,3,0.1851851851851852,1.0,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.0,0.14814814814814814,3.333333333333333,2
72.14285714285714,3,2,0.17857142857142858,1.0,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.0,0.14285714285714285,4.0,2
72.75862068965517,3,3,0.1724137931034483,1.0,0.06896551724137931,0.06896551724137931,0.10344827586206896,0.0,0.13793103448275862,4.333333333333333,2
73.33333333333333,3,5,0.16666666666666666,1.0,0.06666666666666668,0.06666666666666668,0.1,0.0,0.13333333333333333,2.0,5
73.87096774193549,3,2,0.16129032258064516,1.0,0.06451612903225806,0.0967741935483871,0.0967741935483871,0.0,0.12903225806451613,3.0,1
74.375,3,2,0.15625,1.0,0.0625,0.09375,0.125,0.0,0.125,2.6666666666666665,0
74.84848484848484,3,2,0.15151515151515152,1.0303030303030305,0.060606060606060615,0.09090909090909093,0.15151515151515152,0.0,0.12121212121212123,2.0,1
75.29411764705883,3,4,0.14705882352941174,1.0588235294117647,0.05882352941176471,0.08823529411764706,0.14705882352941174,0.0,0.1176470588235294,0.6666666666666666,1
75.71428571428571,3,4,0.14285714285714285,1.0571428571428572,0.057142857142857134,0.08571428571428573,0.17142857142857146,0.0,0.11428571428571427,0.6666666666666666,1
76.1111111111111,3,4,0.1388888888888889,1.0833333333333333,0.05555555555555555,0.08333333333333333,0.16666666666666666,0.0,0.1111111111111111,1.0,2
76.48648648648648,3,3,0.13513513513513514,1.0810810810810811,0.054054054054054064,0.08108108108108109,0.16216216216216214,0.0,0.10810810810810813,1.3333333333333333,12
0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
90.0,4,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1
90.0,4,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-1
90.0,4,2,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,8
90.0,4,3,0.25,2.5,0.0,0.0,0.0,0.0,0.5,2.6666666666666665,1
90.0,4,4,0.2,2.6,0.0,0.0,0.0,0.0,0.4,2.6666666666666665,10
90.0,4,4,0.16666666666666666,2.333333333333333,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,6.333333333333332,1
90.0,4,2,0.14285714285714285,2.2857142857142856,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,4.0,14
90.0,4,3,0.25,2.0,0.25,0.0,0.0,0.0,0.75,8.333333333333334,2
90.0,4,3,0.2222222222222222,1.8888888888888888,0.2222222222222222,0.0,0.0,0.0,0.6666666666666666,5.666666666666668,9
90.0,4,2,0.3,1.7,0.2,0.0,0.0,0.0,0.9,8.333333333333334,2
90.0,4,3,0.2727272727272727,1.6363636363636365,0.18181818181818185,0.0,0.0,0.0,0.8181818181818182,4.333333333333333,2
90.0,4,4,0.25,1.5833333333333333,0.16666666666666666,0.0,0.0,0.0,0.75,4.333333333333333,1
90.0,4,2,0.2307692307692308,1.6153846153846154,0.15384615384615385,0.0,0.0,0.0,0.6923076923076923,1.6666666666666667,2
90.0,4,5,0.21428571428571427,1.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.6428571428571429,1.6666666666666667,2
90.0,4,2,0.2,1.5333333333333334,0.13333333333333333,0.0,0.0,0.0,0.6,1.6666666666666667,2
90.0,4,3,0.1875,1.5,0.125,0.0,0.0,0.0,0.5625,2.0,1
90.0,4,3,0.17647058823529413,1.5882352941176472,0.1176470588235294,0.0,0.0,0.0,0.5294117647058824,1.6666666666666667,1
82.89473684210526,4,2,0.15789473684210525,1.4736842105263157,0.10526315789473684,0.0,0.0,0.0,0.4736842105263158,0.6666666666666666,1
83.25,4,5,0.15,1.5,0.1,0.0,0.0,0.0,0.45,0.6666666666666666,2
83.57142857142857,4,2,0.14285714285714285,1.4761904761904765,0.09523809523809523,0.0,0.0,0.0,0.42857142857142855,1.0,9
83.86363636363636,4,3,0.18181818181818185,1.4090909090909092,0.09090909090909093,0.0,0.0,0.0,0.5454545454545454,4.0,8
84.1304347826087,4,4,0.21739130434782608,1.3478260869565215,0.08695652173913042,0.0,0.0,0.0,0.6086956521739131,6.333333333333332,9
84.375,4,4,0.25,1.2916666666666667,0.08333333333333333,0.0,0.0,0.0,0.7083333333333334,8.666666666666666,2
84.6,4,3,0.24,1.28,0.08,0.0,0.0,0.0,0.68,6.333333333333332,1
84.80769230769229,4,4,0.2307692307692308,1.3076923076923077,0.07692307692307693,0.0,0.0,0.0,0.6538461538461539,4.0,1
85.0,4,3,0.2222222222222222,1.3333333333333333,0.07407407407407407,0.0,0.0,0.0,0.6296296296296297,1.3333333333333333,1
85.17857142857143,4,3,0.21428571428571427,1.3571428571428572,0.07142857142857142,0.0,0.0,0.0,0.6071428571428571,1.0,6
85.34482758620689,4,2,0.2413793103448276,1.3103448275862069,0.06896551724137931,0.0,0.0,0.0,0.5862068965517241,2.6666666666666665,2
85.5,4,3,0.2333333333333333,1.3,0.06666666666666668,0.0,0.0,0.0,0.5666666666666667,3.0,15
85.64516129032258,4,3,0.25806451612903225,1.2580645161290325,0.0967741935483871,0.0,0.0,0.0,0.6451612903225806,7.666666666666668,2
85.78125,4,3,0.25,1.25,0.09375,0.0,0.0,0.0,0.625,6.333333333333332,6
85.9090909090909,4,4,0.2727272727272727,1.2121212121212122,0.09090909090909093,0.0,0.0,0.0,0.6060606060606061,7.666666666666668,6
86.02941176470587,4,2,0.29411764705882354,1.1764705882352942,0.08823529411764706,0.0,0.0,0.0,0.5882352941176471,4.666666666666667,8
86.14285714285714,4,2,0.2857142857142857,1.2285714285714286,0.11428571428571427,0.0,0.0,0.0,0.6,6.666666666666668,1
86.25,4,3,0.2777777777777778,1.25,0.1111111111111111,0.0,0.0,0.0,0.5833333333333334,5.0,2
86.35135135135134,4,4,0.2702702702702703,1.2432432432432432,0.10810810810810813,0.0,0.0,0.0,0.5675675675675675,3.6666666666666665,1
0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
12.0,4,4,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1
13.545454545454545,4,3,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,2
17.071428571428573,4,5,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2
0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
90.0,4,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
90.0,4,4,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.5,2
90.0,4,2,0.0,3.333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,12
90.0,4,3,0.25,2.5,0.0,0.5,0.25,0.0,0.75,4.666666666666667,10
90.0,4,4,0.2,2.6,0.2,0.4,0.2,0.0,1.2,8.0,2
90.0,4,4,0.16666666666666666,2.333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,1.0,8.0,2
90.0,4,2,0.14285714285714285,2.2857142857142856,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.8571428571428571,4.666666666666667,15
90.0,4,3,0.25,2.0,0.125,0.625,0.125,0.0,1.125,6.333333333333332,7
90.0,4,3,0.2222222222222222,1.8888888888888888,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.0,1.2222222222222223,8.0,7
90.0,4,2,0.3,1.7,0.1,0.6,0.1,0.0,1.2,9.666666666666666,11
82.5,4,4,0.25,1.5,0.16666666666666666,0.5,0.08333333333333333,0.0,1.25,6.0,1
83.07692307692308,4,2,0.2307692307692308,1.5384615384615383,0.15384615384615385,0.4615384615384616,0.07692307692307693,0.0,1.1538461538461535,4.0,1
83.57142857142857,4,5,0.21428571428571427,1.5,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,1.0714285714285714,0.6666666666666666,2
84.0,4,2,0.2,1.4666666666666666,0.13333333333333333,0.4,0.13333333333333333,0.0,1.0,1.3333333333333333,1
84.375,4,3,0.1875,1.4375,0.125,0.375,0.1875,0.0,0.9375,1.3333333333333333,1
84.70588235294117,4,3,0.17647058823529413,1.5294117647058822,0.1176470588235294,0.35294117647058826,0.17647058823529413,0.0,0.8823529411764706,1.3333333333333333,2
85.0,4,3,0.16666666666666666,1.5,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,1.3333333333333333,4
85.26315789473685,4,2,0.15789473684210525,1.5789473684210529,0.10526315789473684,0.3684210526315789,0.15789473684210525,0.0,0.7894736842105263,2.333333333333333,1
85.5,4,5,0.15,1.6,0.1,0.35,0.15,0.0,0.75,2.333333333333333,5
85.71428571428571,4,2,0.14285714285714285,1.5714285714285714,0.09523809523809523,0.3809523809523809,0.14285714285714285,0.0,0.7142857142857143,3.333333333333333,6
85.9090909090909,4,3,0.18181818181818185,1.5,0.09090909090909093,0.3636363636363637,0.13636363636363635,0.0,0.6818181818181818,4.0,5
79.2,4,3,0.2,1.32,0.08,0.32,0.16,0.0,0.6,1.6666666666666667,1
73.92857142857143,4,3,0.17857142857142858,1.25,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.0,0.5357142857142857,0.3333333333333333,8
74.48275862068967,4,2,0.20689655172413796,1.206896551724138,0.06896551724137931,0.27586206896551724,0.13793103448275862,0.0,0.5862068965517241,2.6666666666666665,2
75.0,4,3,0.2,1.2,0.06666666666666668,0.26666666666666666,0.13333333333333333,0.0,0.5666666666666667,3.333333333333333,8
75.48387096774194,4,3,0.2258064516129032,1.1612903225806452,0.06451612903225806,0.25806451612903225,0.12903225806451613,0.0,0.6129032258064516,6.0,2
75.9375,4,3,0.21875,1.15625,0.0625,0.25,0.125,0.0,0.59375,4.0,7
76.36363636363636,4,4,0.24242424242424246,1.1212121212121209,0.060606060606060615,0.24242424242424246,0.12121212121212123,0.0,0.6060606060606061,5.666666666666668,10
76.76470588235293,4,2,0.2647058823529412,1.088235294117647,0.05882352941176471,0.2647058823529412,0.1176470588235294,0.0,0.6176470588235294,6.333333333333332,1
77.14285714285714,4,2,0.2571428571428571,1.1428571428571428,0.057142857142857134,0.2571428571428571,0.11428571428571427,0.0,0.6,6.0,2
0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
90.0,4,4,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1
90.0,4,4,0.0,2.0,0.0,0.5,0.0,0.0,0.0,2.5,-1
67.5,4,3,0.0,2.5,0.0,0.25,0.0,0.0,0.0,0.0,1
35.3,4,2,0.0,1.3,0.0,0.1,0.0,0.0,0.0,0.0,2
40.27272727272727,4,3,0.0,1.2727272727272727,0.0,0.09090909090909093,0.0,0.0,0.0,0.6666666666666666,2
44.41666666666666,4,4,0.0,1.25,0.0,0.08333333333333333,0.0,0.0,0.0,1.3333333333333333,2
47.92307692307693,4,2,0.0,1.3076923076923077,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,2.0,2
50.92857142857143,4,5,0.0,1.2857142857142858,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,2.0,2
53.53333333333333,4,2,0.0,1.2666666666666666,0.0,0.06666666666666668,0.0,0.0,0.06666666666666668,2.0,2
55.8125,4,3,0.0,1.25,0.0,0.0625,0.0,0.0,0.0625,2.0,1
54.611111111111114,4,3,0.0,1.2777777777777777,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,1.0,1
29.0,4,4,0.0,0.7027027027027027,0.0,0.027027027027027032,0.0,0.0,0.027027027027027032,0.0,1
0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.0,4,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7
48.0,4,4,0.0,1.5,0.5,0.0,0.0,0.0,0.0,4.0,0
62.0,4,2,0.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,2.6666666666666665,6
39.42857142857143,4,2,0.14285714285714285,1.2857142857142858,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,13
45.75,4,3,0.25,1.125,0.25,0.125,0.0,0.0,0.125,4.333333333333333,2
50.66666666666666,4,3,0.2222222222222222,1.1111111111111112,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,5.0,9
54.6,4,2,0.3,1.0,0.2,0.1,0.0,0.0,0.4,8.0,7
