mins-pm,team,opponent,cs-pm,goals-pm,assists-pm,yellow-cards-pm,red-cards-pm,bonus-pm,current-form,total
66.96428571428571,HUL,LEI,0.17857142857142858,0.0,0.10714285714285714,0.17857142857142858,0.03571428571428571,0.14285714285714285,4.0,0
62.774193548387096,HUL,SOU,0.1935483870967742,0.0,0.0967741935483871,0.16129032258064516,0.06451612903225806,0.12903225806451613,0.0,2
61.18181818181818,HUL,CRY,0.18181818181818182,0.0,0.09090909090909091,0.15151515151515152,0.06060606060606061,0.12121212121212122,0.6666666666666666,3
62.95522388059702,HUL,LIV,0.208955223880597,0.0,0.08955223880597014,0.14925373134328357,0.05970149253731343,0.11940298507462686,1.6666666666666667,3
64.67647058823529,HUL,ARS,0.23529411764705882,0.0,0.08823529411764706,0.14705882352941177,0.058823529411764705,0.11764705882352941,2.6666666666666665,2
65.4,HUL,BUR,0.22857142857142856,0.0,0.08571428571428572,0.14285714285714285,0.05714285714285714,0.11428571428571428,2.6666666666666665,2
66.08333333333333,HUL,TOT,0.2222222222222222,0.0,0.08333333333333333,0.1388888888888889,0.05555555555555555,0.1111111111111111,2.3333333333333335,2
66.1891891891892,HUL,MUN,0.21621621621621623,0.0,0.08108108108108109,0.13513513513513514,0.05405405405405406,0.10810810810810811,2.0,3
0,HUL,QPR,0,0,0,0,0,0,0,3
90.0,HUL,STK,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2
90.0,HUL,AVL,0.5,0.0,0.0,0.0,0.0,0.0,2.5,2
90.0,HUL,WHU,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,1
90.0,HUL,NEW,0.25,0.0,0.0,0.25,0.0,0.0,1.6666666666666667,2
90.0,HUL,MCI,0.2,0.0,0.0,0.2,0.0,0.0,1.6666666666666667,2
87.0,HUL,CRY,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1.6666666666666667,5
87.42857142857143,HUL,ARS,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,3.0,2
87.75,HUL,LIV,0.25,0.0,0.125,0.25,0.0,0.0,3.0,3
88.0,HUL,SOU,0.3333333333333333,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,3.3333333333333335,2
88.2,HUL,BUR,0.3,0.0,0.1,0.2,0.0,0.0,2.3333333333333335,1
88.36363636363636,HUL,TOT,0.2727272727272727,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,2.0,6
88.5,HUL,MUN,0.25,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.0,3.0,2
88.61538461538461,HUL,EVE,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.0,0.0,3.0,2
88.71428571428571,HUL,WBA,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.0,0.0,3.3333333333333335,3
88.8,HUL,CHE,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.0,0.0,2.3333333333333335,2
88.875,HUL,SWA,0.25,0.0625,0.0625,0.25,0.0,0.0,2.3333333333333335,1
84.0,HUL,LEI,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.0,0.0,1.0,2
84.3157894736842,HUL,EVE,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.2631578947368421,0.0,0.0,1.0,2
84.6,HUL,WBA,0.25,0.05,0.05,0.3,0.0,0.0,1.3333333333333333,2
84.85714285714286,HUL,WHU,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.2857142857142857,0.0,0.0,2.0,2
85.0909090909091,HUL,NEW,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.2727272727272727,0.0,0.0,2.0,1
85.30434782608695,HUL,MCI,0.21739130434782608,0.043478260869565216,0.043478260869565216,0.30434782608695654,0.0,0.0,1.6666666666666667,1
85.5,HUL,AVL,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.0,0.0,1.3333333333333333,3
85.68,HUL,QPR,0.24,0.04,0.04,0.32,0.0,0.0,1.6666666666666667,2
84.92307692307692,HUL,STK,0.23076923076923078,0.038461538461538464,0.038461538461538464,0.3076923076923077,0.0,0.0,2.0,2
85.11111111111111,HUL,SUN,0.2222222222222222,0.037037037037037035,0.037037037037037035,0.2962962962962963,0.0,0.0,2.3333333333333335,2
85.28571428571429,HUL,LEI,0.21428571428571427,0.03571428571428571,0.03571428571428571,0.2857142857142857,0.0,0.0,2.0,3
85.44827586206897,HUL,CHE,0.2413793103448276,0.034482758620689655,0.034482758620689655,0.27586206896551724,0.0,0.0,2.3333333333333335,2
85.6,HUL,SWA,0.23333333333333334,0.03333333333333333,0.03333333333333333,0.26666666666666666,0.0,0.0,2.3333333333333335,2
85.74193548387096,HUL,SOU,0.22580645161290322,0.03225806451612903,0.03225806451612903,0.25806451612903225,0.0,0.0,2.3333333333333335,2
83.27272727272727,HUL,CRY,0.21212121212121213,0.030303030303030304,0.030303030303030304,0.24242424242424243,0.0,0.0,1.3333333333333333,3
84.71641791044776,HUL,LIV,0.23880597014925373,0.029850746268656716,0.029850746268656716,0.23880597014925373,0.0,0.0,1.6666666666666667,2
86.11764705882354,HUL,ARS,0.2647058823529412,0.029411764705882353,0.029411764705882353,0.2647058823529412,0.0,0.0,2.3333333333333335,0
84.94285714285714,HUL,BUR,0.2571428571428571,0.02857142857142857,0.02857142857142857,0.2857142857142857,0.0,0.0,1.6666666666666667,1
0,HUL,AVL,0,0,0,0,0,0,0,1
5.0,HUL,NEW,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0
6.875,HUL,LIV,0.0,0.0,0.0,0.125,0.0,0.0,0.0,1
8.333333333333334,HUL,SOU,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,1
10.2,HUL,BUR,0.0,0.0,0.0,0.1,0.0,0.0,0.6666666666666666,1
12.666666666666666,HUL,MUN,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.6666666666666666,1
16.0,HUL,EVE,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.6666666666666666,8
17.571428571428573,HUL,WBA,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.14285714285714285,3.0,3
21.466666666666665,HUL,CHE,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.13333333333333333,4.0,2
24.0625,HUL,SWA,0.0625,0.0625,0.0,0.0625,0.0,0.125,4.333333333333333,0
24.529411764705884,HUL,SUN,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.0,0.11764705882352941,1.6666666666666667,2
28.055555555555557,HUL,LEI,0.05555555555555555,0.05555555555555555,0.0,0.1111111111111111,0.0,0.1111111111111111,1.3333333333333333,2
26.952380952380953,HUL,WHU,0.047619047619047616,0.047619047619047616,0.0,0.09523809523809523,0.0,0.09523809523809523,0.6666666666666666,2
29.818181818181817,HUL,NEW,0.045454545454545456,0.045454545454545456,0.0,0.09090909090909091,0.0,0.09090909090909091,0.6666666666666666,1
30.043478260869566,HUL,MCI,0.043478260869565216,0.043478260869565216,0.0,0.08695652173913043,0.0,0.08695652173913043,1.0,3
30.28,HUL,QPR,0.08,0.04,0.0,0.08,0.0,0.08,1.3333333333333333,1
29.46153846153846,HUL,STK,0.07692307692307693,0.038461538461538464,0.0,0.07692307692307693,0.0,0.07692307692307693,1.3333333333333333,1
28.310344827586206,HUL,CHE,0.06896551724137931,0.034482758620689655,0.0,0.06896551724137931,0.0,0.06896551724137931,0.3333333333333333,1
27.7,HUL,SWA,0.06666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0.3333333333333333,1
27.129032258064516,HUL,SOU,0.06451612903225806,0.03225806451612903,0.0,0.06451612903225806,0.0,0.06451612903225806,0.6666666666666666,2
28.0,HUL,CRY,0.06060606060606061,0.030303030303030304,0.0,0.06060606060606061,0.0,0.06060606060606061,1.0,3
30.08955223880597,HUL,LIV,0.08955223880597014,0.029850746268656716,0.0,0.05970149253731343,0.0,0.05970149253731343,1.6666666666666667,3
32.14705882352941,HUL,ARS,0.11764705882352941,0.029411764705882353,0.0,0.058823529411764705,0.0,0.058823529411764705,2.6666666666666665,2
33.05714285714286,HUL,BUR,0.11428571428571428,0.02857142857142857,0.0,0.05714285714285714,0.0,0.05714285714285714,2.6666666666666665,2
33.027027027027025,HUL,MUN,0.10810810810810811,0.02702702702702703,0.0,0.05405405405405406,0.0,0.05405405405405406,1.3333333333333333,1
0,HUL,QPR,0,0,0,0,0,0,0,3
81.0,HUL,STK,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1
68.0,HUL,AVL,0.5,0.0,0.0,0.0,0.0,0.0,2.0,1
11.294117647058824,HUL,SUN,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,1
10.833333333333334,HUL,LEI,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1
11.25,HUL,WBA,0.05,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1
12.590909090909092,HUL,NEW,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1
0,HUL,QPR,0,0,0,0,0,0,0,1
0,LEI,EVE,0,0,0,0,0,0,0,1
19.0,LEI,ARS,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
17.333333333333332,LEI,STK,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1
24.25,LEI,MUN,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2
37.4,LEI,CRY,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2
46.166666666666664,LEI,BUR,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2
52.42857142857143,LEI,NEW,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2
57.125,LEI,SWA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2
58.22222222222222,LEI,WBA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2
60.4,LEI,SOU,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2
46.266666666666666,LEI,MCI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
48.25,LEI,WHU,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2
50.705882352941174,LEI,TOT,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2
52.888888888888886,LEI,HUL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
51.1578947368421,LEI,LIV,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1
48.0,LEI,STK,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2
49.90909090909091,LEI,MUN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
37.125,LEI,SWA,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,1
36.515151515151516,LEI,BUR,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.3333333333333333,3
38.23880597014925,LEI,CHE,0.029850746268656716,0.0,0.0,0.029850746268656716,0.0,0.0,1.3333333333333333,2
39.17142857142857,LEI,SOU,0.02857142857142857,0.0,0.0,0.02857142857142857,0.0,0.0,2.0,3
40.25,LEI,SUN,0.05555555555555555,0.0,0.0,0.027777777777777776,0.0,0.0,2.6666666666666665,1
39.810810810810814,LEI,QPR,0.05405405405405406,0.0,0.0,0.02702702702702703,0.0,0.0,1.3333333333333333,1
0,LEI,EVE,0,0,0,0,0,0,0,1
52.0,LEI,CHE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
62.0,LEI,ARS,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1
71.33333333333333,LEI,STK,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,3
76.0,LEI,MUN,0.25,0.0,0.0,0.5,0.0,0.0,1.6666666666666667,2
78.8,LEI,CRY,0.2,0.0,0.0,0.4,0.0,0.0,2.0,2
77.33333333333333,LEI,BUR,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,2.3333333333333335,2
67.625,LEI,SWA,0.125,0.0,0.0,0.25,0.0,0.0,1.3333333333333333,2
32.0,LEI,LIV,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,2
33.7,LEI,AVL,0.05,0.0,0.0,0.1,0.0,0.0,0.6666666666666666,2
22.0,LEI,NEW,0.058823529411764705,0.0,0.0,0.08823529411764706,0.0,0.0,0.0,1
21.857142857142858,LEI,SOU,0.05714285714285714,0.0,0.0,0.08571428571428572,0.0,0.0,0.3333333333333333,1
0,LEI,MUN,0,0,0,0,0,0,0,1
3.2,LEI,CRY,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1
6.0,LEI,BUR,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1
7.0,LEI,NEW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
17.375,LEI,SWA,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1
18.11111111111111,LEI,WBA,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2
25.3,LEI,SOU,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2
31.181818181818183,LEI,SUN,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,3
36.083333333333336,LEI,QPR,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,2
40.23076923076923,LEI,LIV,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,2
43.785714285714285,LEI,AVL,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,2
41.35294117647059,LEI,TOT,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1
41.55555555555556,LEI,HUL,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3
44.10526315789474,LEI,LIV,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1
46.4,LEI,AVL,0.1,0.0,0.0,0.05,0.0,0.0,1.6666666666666667,0
44.26086956521739,LEI,CRY,0.13043478260869565,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,2
46.166666666666664,LEI,ARS,0.125,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.6666666666666666,2
47.92,LEI,EVE,0.12,0.0,0.0,0.04,0.04,0.0,1.3333333333333333,2
47.7037037037037,LEI,MCI,0.1111111111111111,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,1.3333333333333333,2
49.214285714285715,LEI,HUL,0.10714285714285714,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,1.3333333333333333,3
50.62068965517241,LEI,TOT,0.13793103448275862,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,1.6666666666666667,5
51.93333333333333,LEI,WHU,0.13333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,3.3333333333333335,2
53.16129032258065,LEI,WBA,0.12903225806451613,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,3.3333333333333335,1
51.72727272727273,LEI,BUR,0.12121212121212122,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,1.0,1
51.37313432835821,LEI,CHE,0.11940298507462686,0.0,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.0,0.6666666666666666,2
52.73529411764706,LEI,NEW,0.11764705882352941,0.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,1.3333333333333333,2
53.8,LEI,SOU,0.14285714285714285,0.0,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.0,1.6666666666666667,1
0,LEI,EVE,0,0,0,0,0,0,0,2
90.0,LEI,CHE,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2
78.5,LEI,ARS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2
73.33333333333333,LEI,STK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
53.0,LEI,CRY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
48.666666666666664,LEI,BUR,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,13
45.375,LEI,SWA,0.0,0.125,0.125,0.0,0.0,0.375,4.666666666666667,2
41.18181818181818,LEI,SUN,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.2727272727272727,0.6666666666666666,3
45.25,LEI,QPR,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.25,1.0,1
46.30769230769231,LEI,LIV,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.23076923076923078,1.3333333333333333,2
49.42857142857143,LEI,AVL,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.21428571428571427,2.0,5
52.13333333333333,LEI,MCI,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.0,0.2,2.6666666666666665,2
54.5,LEI,WHU,0.0625,0.0625,0.125,0.0,0.0,0.1875,3.0,2
56.588235294117645,LEI,TOT,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.0,0.17647058823529413,3.0,5
58.44444444444444,LEI,HUL,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.0,0.0,0.16666666666666666,3.0,11
59.05263157894737,LEI,LIV,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.0,0.0,0.3157894736842105,6.0,5
52.69565217391305,LEI,CRY,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.0,0.0,0.2608695652173913,0.0,2
54.25,LEI,ARS,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.25,0.6666666666666666,2
55.68,LEI,EVE,0.08,0.08,0.16,0.0,0.0,0.24,1.3333333333333333,2
53.81481481481482,LEI,MCI,0.07407407407407407,0.07407407407407407,0.14814814814814814,0.0,0.0,0.2222222222222222,1.3333333333333333,2
54.607142857142854,LEI,HUL,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.0,0.21428571428571427,1.3333333333333333,3
55.827586206896555,LEI,TOT,0.10344827586206896,0.06896551724137931,0.13793103448275862,0.0,0.0,0.20689655172413793,1.6666666666666667,1
54.46666666666667,LEI,WHU,0.1,0.06666666666666667,0.13333333333333333,0.0,0.0,0.2,2.0,1
54.16129032258065,LEI,WBA,0.0967741935483871,0.06451612903225806,0.12903225806451613,0.0,0.0,0.1935483870967742,1.6666666666666667,1
53.3125,LEI,SWA,0.09375,0.0625,0.125,0.0,0.0,0.1875,1.0,1
51.61194029850746,LEI,CHE,0.08955223880597014,0.05970149253731343,0.11940298507462686,0.0,0.0,0.1791044776119403,0.6666666666666666,1
51.26470588235294,LEI,NEW,0.08823529411764706,0.058823529411764705,0.11764705882352941,0.0,0.0,0.17647058823529413,1.0,3
52.371428571428574,LEI,SOU,0.11428571428571428,0.05714285714285714,0.11428571428571428,0.0,0.0,0.17142857142857143,1.6666666666666667,16
53.416666666666664,LEI,SUN,0.1388888888888889,0.1111111111111111,0.1111111111111111,0.0,0.0,0.25,6.666666666666667,3
53.75675675675676,LEI,QPR,0.16216216216216217,0.10810810810810811,0.10810810810810811,0.0,0.0,0.24324324324324326,7.333333333333333,5
0,LEI,EVE,0,0,0,0,0,0,0,2
10.5,LEI,BUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11.714285714285714,LEI,NEW,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1
8.545454545454545,LEI,SUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.066666666666666,LEI,MCI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.375,LEI,WHU,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1
8.647058823529411,LEI,TOT,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1
7.75,LEI,AVL,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3
11.666666666666666,LEI,STK,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,1.0,2
0,LEI,EVE,0,0,0,0,0,0,0,7
90.0,LEI,CHE,0.0,0.0,1.0,0.0,0.0,2.0,7.0,2
90.0,LEI,ARS,0.0,0.0,0.5,0.0,0.0,1.0,4.5,2
90.0,LEI,STK,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,3.6666666666666665,1
78.75,LEI,MUN,0.0,0.0,0.25,0.0,0.0,0.5,1.6666666666666667,1
41.875,LEI,SWA,0.0,0.0,0.125,0.0,0.0,0.25,0.0,1
39.77777777777778,LEI,WBA,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.3333333333333333,2
44.8,LEI,SOU,0.0,0.0,0.1,0.0,0.0,0.2,1.0,2
43.583333333333336,LEI,QPR,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,1.3333333333333333,1
35.0,LEI,MCI,0.0,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.3333333333333333,2
38.4375,LEI,WHU,0.0,0.0,0.0625,0.0,0.0,0.125,0.6666666666666666,1
41.470588235294116,LEI,TOT,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,1.0,1
37.5,LEI,AVL,0.0,0.0,0.05,0.05,0.0,0.1,0.3333333333333333,1
36.476190476190474,LEI,STK,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.09523809523809523,0.3333333333333333,2
38.90909090909091,LEI,MUN,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.09090909090909091,1.0,2
37.84,LEI,EVE,0.0,0.0,0.04,0.04,0.0,0.08,0.6666666666666666,1
32.758620689655174,LEI,TOT,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.06896551724137931,0.0,1
31.833333333333332,LEI,WHU,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.3333333333333333,6
31.193548387096776,LEI,WBA,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.06451612903225806,2.3333333333333335,1
31.1875,LEI,SWA,0.0,0.03125,0.03125,0.03125,0.0,0.0625,2.6666666666666665,11
32.96969696969697,LEI,BUR,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.0,0.15151515151515152,6.0,3
35.16417910447761,LEI,CHE,0.05970149253731343,0.05970149253731343,0.029850746268656716,0.029850746268656716,0.0,0.14925373134328357,5.0,1
33.22222222222222,LEI,SUN,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.1388888888888889,1.3333333333333333,3
34.75675675675676,LEI,QPR,0.08108108108108109,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.0,0.13513513513513514,1.0,2
0,LEI,CHE,0,0,0,0,0,0,0,1
0,LEI,CHE,0,0,0,0,0,0,0,1
11.5,LEI,ARS,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
7.142857142857143,LEI,NEW,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1
8.75,LEI,QPR,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,3
10.461538461538462,LEI,LIV,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,1.0,1
10.5,LEI,AVL,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,1.3333333333333333,1
8.0,LEI,AVL,0.0,0.0,0.05,0.1,0.0,0.0,0.0,3
10.5,LEI,MUN,0.045454545454545456,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,1.0,4
11.304347826086957,LEI,CRY,0.043478260869565216,0.0,0.08695652173913043,0.08695652173913043,0.0,0.0,2.3333333333333335,1
9.5,LEI,WHU,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,1
10.64516129032258,LEI,WBA,0.03225806451612903,0.0,0.06451612903225806,0.06451612903225806,0.0,0.0,0.3333333333333333,1
13.125,LEI,SWA,0.03125,0.0,0.0625,0.09375,0.0,0.0,0.6666666666666666,3
15.454545454545455,LEI,BUR,0.06060606060606061,0.0,0.06060606060606061,0.09090909090909091,0.0,0.0,1.6666666666666667,3
17.34328358208955,LEI,CHE,0.08955223880597014,0.0,0.05970149253731343,0.08955223880597014,0.0,0.0,2.3333333333333335,10
19.735294117647058,LEI,NEW,0.08823529411764706,0.029411764705882353,0.058823529411764705,0.08823529411764706,0.0,0.08823529411764706,5.333333333333333,11
21.742857142857144,LEI,SOU,0.11428571428571428,0.02857142857142857,0.11428571428571428,0.08571428571428572,0.0,0.14285714285714285,8.0,3
23.63888888888889,LEI,SUN,0.1388888888888889,0.027777777777777776,0.1111111111111111,0.08333333333333333,0.0,0.1388888888888889,8.0,3
25.43243243243243,LEI,QPR,0.16216216216216217,0.02702702702702703,0.10810810810810811,0.08108108108108109,0.0,0.13513513513513514,5.666666666666667,10
0,LIV,SOU,0,0,0,0,0,0,0,2
90.0,LIV,MCI,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4
90.0,LIV,TOT,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11
90.0,LIV,AVL,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.6666666666666667,5.666666666666667,2
90.0,LIV,WHU,0.25,0.25,0.0,0.0,0.0,1.25,5.666666666666667,2
90.0,LIV,EVE,0.2,0.2,0.0,0.0,0.0,1.0,5.0,9
90.0,LIV,WBA,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,1.3333333333333333,4.333333333333333,2
90.0,LIV,QPR,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,1.2857142857142858,4.333333333333333,6
90.0,LIV,HUL,0.125,0.25,0.125,0.25,0.0,1.25,5.666666666666667,3
90.0,LIV,NEW,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,1.1111111111111112,3.6666666666666665,2
90.0,LIV,CHE,0.2,0.2,0.1,0.2,0.0,1.0,3.6666666666666665,2
90.0,LIV,CRY,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.9090909090909091,2.3333333333333335,2
90.0,LIV,STK,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.8333333333333334,2.0,1
84.3076923076923,LIV,LEI,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.7692307692307693,1.6666666666666667,8
84.71428571428571,LIV,SUN,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.0,0.8571428571428571,3.6666666666666665,1
80.66666666666667,LIV,MUN,0.13333333333333333,0.2,0.06666666666666667,0.2,0.0,0.8,3.3333333333333335,1
81.25,LIV,ARS,0.125,0.1875,0.0625,0.25,0.0,0.75,3.3333333333333335,2
81.76470588235294,LIV,BUR,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.23529411764705882,0.0,0.7058823529411765,1.3333333333333333,3
77.89473684210526,LIV,LEI,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.21052631578947367,0.0,0.631578947368421,1.6666666666666667,14
78.5,LIV,SUN,0.15,0.25,0.05,0.25,0.0,0.75,5.666666666666667,1
70.21739130434783,LIV,EVE,0.13043478260869565,0.21739130434782608,0.043478260869565216,0.21739130434782608,0.0,0.6521739130434783,0.3333333333333333,3
71.04166666666667,LIV,TOT,0.16666666666666666,0.20833333333333334,0.041666666666666664,0.20833333333333334,0.0,0.625,1.0,6
63.285714285714285,LIV,SWA,0.14285714285714285,0.21428571428571427,0.03571428571428571,0.21428571428571427,0.0,0.5357142857142857,0.0,1
62.03448275862069,LIV,MUN,0.13793103448275862,0.20689655172413793,0.034482758620689655,0.20689655172413793,0.0,0.5172413793103449,0.3333333333333333,-2
54.54545454545455,LIV,WBA,0.12121212121212122,0.18181818181818182,0.030303030303030304,0.18181818181818182,0.030303030303030304,0.45454545454545453,0.0,3
55.588235294117645,LIV,QPR,0.14705882352941177,0.17647058823529413,0.029411764705882353,0.17647058823529413,0.029411764705882353,0.4411764705882353,1.0,4
